"PERIODO","MES","BARRIO","GRAVEDAD","CONTEO","TOTAL","PORCENTAJE"
2014,11,"San Javier Nº 2","Solo danos",2,4,0.5
2014,11,"San Joaquin","Herido",3,8,0.375
2014,11,"San Joaquin","Solo danos",5,8,0.625
2014,11,"San Jose La Cima Nº 1","Herido",1,1,1
2014,11,"San Jose La Cima Nº 2","Herido",1,1,1
2014,11,"San Lucas","Herido",2,4,0.5
2014,11,"San Lucas","Solo danos",2,4,0.5
2014,11,"San Martin de Porres","Herido",6,12,0.5
2014,11,"San Martin de Porres","Solo danos",6,12,0.5
2014,11,"San Miguel","Herido",12,16,0.75
2014,11,"San Miguel","Muerto",1,16,0.0625
2014,11,"San Miguel","Solo danos",3,16,0.1875
2014,11,"San Pablo","Herido",5,5,1
2014,11,"San Pedro","Herido",4,6,0.666666666666667
2014,11,"San Pedro","Solo danos",2,6,0.333333333333333
2014,11,"Santa Cruz","Herido",3,5,0.6
2014,11,"Santa Cruz","Solo danos",2,5,0.4
2014,11,"Santa Fe","Herido",27,55,0.490909090909091
2014,11,"Santa Fe","Solo danos",28,55,0.509090909090909
2014,11,"Santa Ines","Herido",6,9,0.666666666666667
2014,11,"Santa Ines","Solo danos",3,9,0.333333333333333
2014,11,"Santa Margarita","Herido",1,1,1
2014,11,"Santa Maria de los angeles","Herido",4,12,0.333333333333333
2014,11,"Santa Maria de los angeles","Solo danos",8,12,0.666666666666667
2014,11,"Santa Monica","Herido",2,7,0.285714285714286
2014,11,"Santa Monica","Solo danos",5,7,0.714285714285714
2014,11,"Santa Rosa de Lima","Herido",1,1,1
2014,11,"Santa Teresita","Herido",1,4,0.25
2014,11,"Santa Teresita","Solo danos",3,4,0.75
2014,11,"Santander","Herido",3,4,0.75
2014,11,"Santander","Solo danos",1,4,0.25
2014,11,"Santo Domingo Savio Nº 1","Herido",8,10,0.8
2014,11,"Santo Domingo Savio Nº 1","Solo danos",2,10,0.2
2014,11,"Santo Domingo Savio Nº 2","Herido",3,3,1
2014,11,"Sevilla","Herido",9,20,0.45
2014,11,"Sevilla","Muerto",2,20,0.1
2014,11,"Sevilla","Solo danos",9,20,0.45
2014,11,"Simon Bolivar","Herido",1,5,0.2
2014,11,"Simon Bolivar","Solo danos",4,5,0.8
2014,11,"Suburbano Altavista","Herido",3,4,0.75
2014,11,"Suburbano Altavista","Solo danos",1,4,0.25
2014,11,"Suburbano El Plan","Herido",28,33,0.848484848484849
2014,11,"Suburbano El Plan","Solo danos",5,33,0.151515151515152
2014,11,"Suburbano La Loma","Herido",3,4,0.75
2014,11,"Suburbano La Loma","Solo danos",1,4,0.25
2014,11,"Sucre","Herido",7,9,0.777777777777778
2014,11,"Sucre","Solo danos",2,9,0.222222222222222
2014,11,"Suramericana","Herido",12,28,0.428571428571429
2014,11,"Suramericana","Solo danos",16,28,0.571428571428571
2014,11,"Tejelo","Herido",6,8,0.75
2014,11,"Tejelo","Solo danos",2,8,0.25
2014,11,"Tenche","Herido",13,18,0.722222222222222
2014,11,"Tenche","Solo danos",5,18,0.277777777777778
2014,11,"Toscana","Herido",4,10,0.4
2014,11,"Toscana","Solo danos",6,10,0.6
2014,11,"Tricentenario","Herido",6,12,0.5
2014,11,"Tricentenario","Solo danos",6,12,0.5
2014,11,"Trinidad","Herido",12,15,0.8
2014,11,"Trinidad","Solo danos",3,15,0.2
2014,11,"Veinte de Julio","Herido",7,11,0.636363636363636
2014,11,"Veinte de Julio","Muerto",1,11,0.0909090909090909
2014,11,"Veinte de Julio","Solo danos",3,11,0.272727272727273
2014,11,"Versalles Nº 1","Herido",9,10,0.9
2014,11,"Versalles Nº 1","Solo danos",1,10,0.1
2014,11,"Versalles Nº 2","Solo danos",1,1,1
2014,11,"Villa Carlota","Herido",15,32,0.46875
2014,11,"Villa Carlota","Solo danos",17,32,0.53125
2014,11,"Villa de La Iguana","Herido",4,5,0.8
2014,11,"Villa de La Iguana","Solo danos",1,5,0.2
2014,11,"Villa del Socorro","Herido",5,9,0.555555555555556
2014,11,"Villa del Socorro","Solo danos",4,9,0.444444444444444
2014,11,"Villa Flora","Herido",2,5,0.4
2014,11,"Villa Flora","Solo danos",3,5,0.6
2014,11,"Villa Guadalupe","Herido",3,4,0.75
2014,11,"Villa Guadalupe","Solo danos",1,4,0.25
2014,11,"Villa Hermosa","Herido",6,12,0.5
2014,11,"Villa Hermosa","Muerto",1,12,0.0833333333333333
2014,11,"Villa Hermosa","Solo danos",5,12,0.416666666666667
2014,11,"Villa Lilliam","Herido",1,2,0.5
2014,11,"Villa Lilliam","Solo danos",1,2,0.5
2014,11,"Villa Niza","Herido",2,3,0.666666666666667
2014,11,"Villa Niza","Solo danos",1,3,0.333333333333333
2014,11,"Villa Nueva","Herido",20,40,0.5
2014,11,"Villa Nueva","Solo danos",20,40,0.5
2014,11,"Villa Turbay","Herido",2,2,1
2014,11,"Villatina","Herido",4,7,0.571428571428571
2014,11,"Villatina","Solo danos",3,7,0.428571428571429
2014,11,"Zona rural","Herido",3,5,0.6
2014,11,"Zona rural","Solo danos",2,5,0.4
2014,12,"","Herido",2,5,0.4
2014,12,"","Solo danos",3,5,0.6
2014,12,"Aguas Frias","Herido",2,2,1
2014,12,"Alejandria","Herido",1,5,0.2
2014,12,"Alejandria","Solo danos",4,5,0.8
2014,12,"Alejandro Echavarria","Herido",8,11,0.727272727272727
2014,12,"Alejandro Echavarria","Solo danos",3,11,0.272727272727273
2014,12,"Alfonso Lopez","Herido",18,28,0.642857142857143
2014,12,"Alfonso Lopez","Solo danos",10,28,0.357142857142857
2014,12,"Altamira","Herido",14,19,0.736842105263158
2014,12,"Altamira","Solo danos",5,19,0.263157894736842
2014,12,"Altavista","Herido",6,8,0.75
2014,12,"Altavista","Solo danos",2,8,0.25
2014,12,"Altavista Sector Central","Herido",3,4,0.75
2014,12,"Altavista Sector Central","Solo danos",1,4,0.25
2014,12,"Altos del Poblado","Herido",1,4,0.25
2014,12,"Altos del Poblado","Solo danos",3,4,0.75
2014,12,"Andalucia","Herido",1,4,0.25
2014,12,"Andalucia","Solo danos",3,4,0.75
2014,12,"Antonio Narino","Herido",4,5,0.8
2014,12,"Antonio Narino","Solo danos",1,5,0.2
2014,12,"Aranjuez","Herido",15,28,0.535714285714286
2014,12,"Aranjuez","Solo danos",13,28,0.464285714285714
2014,12,"Area De Expansion Altavista","Herido",2,2,1
2014,12,"Area De Expansion Belen Rincon","Herido",1,1,1
2014,12,"area de Expansion Pajarito","Herido",10,14,0.714285714285714
2014,12,"area de Expansion Pajarito","Solo danos",4,14,0.285714285714286
2014,12,"Asomadera Nº 1","Herido",1,2,0.5
2014,12,"Asomadera Nº 1","Solo danos",1,2,0.5
2014,12,"Asomadera Nº 2","Muerto",1,4,0.25
2014,12,"Asomadera Nº 2","Solo danos",3,4,0.75
2014,12,"Asomadera Nº 3","Herido",1,1,1
2014,12,"Astorga","Herido",3,4,0.75
2014,12,"Astorga","Solo danos",1,4,0.25
2014,12,"Aures Nº 1","Herido",9,11,0.818181818181818
2014,12,"Aures Nº 1","Solo danos",2,11,0.181818181818182
2014,12,"Aures Nº 2","Herido",9,10,0.9
2014,12,"Aures Nº 2","Solo danos",1,10,0.1
2014,12,"Barrio Colombia","Herido",13,30,0.433333333333333
2014,12,"Barrio Colombia","Solo danos",17,30,0.566666666666667
2014,12,"Barrio Colon","Herido",17,52,0.326923076923077
2014,12,"Barrio Colon","Solo danos",35,52,0.673076923076923
2014,12,"Barrio Cristobal","Herido",1,3,0.333333333333333
2014,12,"Barrio Cristobal","Solo danos",2,3,0.666666666666667
2014,12,"Barrios de Jesus","Herido",3,4,0.75
2014,12,"Barrios de Jesus","Solo danos",1,4,0.25
2014,12,"Belalcazar","Herido",8,12,0.666666666666667
2014,12,"Belalcazar","Solo danos",4,12,0.333333333333333
2014,12,"Belen","Herido",23,40,0.575
2014,12,"Belen","Solo danos",17,40,0.425
2014,12,"Belencito","Herido",1,1,1
2014,12,"Bello Horizonte","Herido",2,5,0.4
2014,12,"Bello Horizonte","Solo danos",3,5,0.6
2014,12,"Berlin","Herido",9,10,0.9
2014,12,"Berlin","Solo danos",1,10,0.1
2014,12,"Bermejal - Los alamos","Herido",1,3,0.333333333333333
2014,12,"Bermejal - Los alamos","Solo danos",2,3,0.666666666666667
2014,12,"Betania","Herido",1,1,1
2014,12,"Blanquizal","Herido",1,3,0.333333333333333
2014,12,"Blanquizal","Solo danos",2,3,0.666666666666667
2014,12,"Bolivariana","Herido",4,14,0.285714285714286
2014,12,"Bolivariana","Solo danos",10,14,0.714285714285714
2014,12,"Bombona Nº 1","Herido",6,15,0.4
2014,12,"Bombona Nº 1","Solo danos",9,15,0.6
2014,12,"Bombona Nº 2","Herido",2,5,0.4
2014,12,"Bombona Nº 2","Solo danos",3,5,0.6
2014,12,"Bosques de San Pablo","Herido",5,8,0.625
2014,12,"Bosques de San Pablo","Solo danos",3,8,0.375
2014,12,"Boston","Herido",13,25,0.52
2014,12,"Boston","Solo danos",12,25,0.48
2014,12,"Boyaca","Herido",6,13,0.461538461538462
2014,12,"Boyaca","Solo danos",7,13,0.538461538461538
2014,12,"Brasilia","Herido",8,9,0.888888888888889
2014,12,"Brasilia","Solo danos",1,9,0.111111111111111
2014,12,"Buenos Aires","Herido",7,17,0.411764705882353
2014,12,"Buenos Aires","Solo danos",10,17,0.588235294117647
2014,12,"Cabecera San Antonio de Prado","Herido",12,16,0.75
2014,12,"Cabecera San Antonio de Prado","Solo danos",4,16,0.25
2014,12,"Cabecera Urbana San Cristobal","Herido",10,17,0.588235294117647
2014,12,"Cabecera Urbana San Cristobal","Solo danos",7,17,0.411764705882353
2014,12,"Caicedo","Herido",13,22,0.590909090909091
2014,12,"Caicedo","Solo danos",9,22,0.409090909090909
2014,12,"Calasanz","Herido",6,12,0.5
2014,12,"Calasanz","Solo danos",6,12,0.5
2014,12,"Calasanz Parte Alta","Herido",9,10,0.9
2014,12,"Calasanz Parte Alta","Solo danos",1,10,0.1
2014,12,"Calle Nueva","Herido",10,38,0.263157894736842
2014,12,"Calle Nueva","Solo danos",28,38,0.736842105263158
2014,12,"Campo Alegre","Herido",4,5,0.8
2014,12,"Campo Alegre","Solo danos",1,5,0.2
2014,12,"Campo Amor","Herido",32,70,0.457142857142857
2014,12,"Campo Amor","Solo danos",38,70,0.542857142857143
2014,12,"Campo Valdes Nº 1","Herido",14,19,0.736842105263158
2014,12,"Campo Valdes Nº 1","Solo danos",5,19,0.263157894736842
2014,12,"Campo Valdes Nº 2","Herido",15,18,0.833333333333333
2014,12,"Campo Valdes Nº 2","Solo danos",3,18,0.166666666666667
2014,12,"Caribe","Herido",35,82,0.426829268292683
2014,12,"Caribe","Solo danos",47,82,0.573170731707317
2014,12,"Carlos E. Restrepo","Herido",31,53,0.584905660377358
2014,12,"Carlos E. Restrepo","Solo danos",22,53,0.415094339622642
2014,12,"Castilla","Herido",64,129,0.496124031007752
2014,12,"Castilla","Solo danos",65,129,0.503875968992248
2014,12,"Castropol","Herido",6,16,0.375
2014,12,"Castropol","Solo danos",10,16,0.625
2014,12,"Cataluna","Herido",5,5,1
2014,12,"Cerro Nutibara","Herido",7,15,0.466666666666667
2014,12,"Cerro Nutibara","Solo danos",8,15,0.533333333333333
2014,12,"Corazon de Jesus","Herido",17,37,0.459459459459459
2014,12,"Corazon de Jesus","Solo danos",20,37,0.540540540540541
2014,12,"Cordoba","Herido",3,6,0.5
2014,12,"Cordoba","Solo danos",3,6,0.5
2014,12,"Cristo Rey","Herido",15,31,0.483870967741935
2014,12,"Cristo Rey","Solo danos",16,31,0.516129032258065
2014,12,"Cuarta Brigada","Herido",9,16,0.5625
2014,12,"Cuarta Brigada","Solo danos",7,16,0.4375
2014,12,"Cucaracho","Herido",19,25,0.76
2014,12,"Cucaracho","Solo danos",6,25,0.24
2014,12,"Diego Echavarria","Solo danos",2,2,1
2014,12,"Doce de Octubre Nº 1","Herido",7,8,0.875
2014,12,"Doce de Octubre Nº 1","Solo danos",1,8,0.125
2014,12,"Doce de Octubre Nº 2","Herido",8,12,0.666666666666667
2014,12,"Doce de Octubre Nº 2","Solo danos",4,12,0.333333333333333
2014,12,"El Castillo","Solo danos",1,1,1
2014,12,"El Chagualo","Herido",26,51,0.509803921568627
2014,12,"El Chagualo","Solo danos",25,51,0.490196078431373
2014,12,"El Compromiso","Herido",2,2,1
2014,12,"El Corazon","Herido",1,1,1
2014,12,"El Danubio","Herido",3,5,0.6
2014,12,"El Danubio","Solo danos",2,5,0.4
2014,12,"El Diamante","Herido",16,23,0.695652173913043
2014,12,"El Diamante","Solo danos",7,23,0.304347826086957
2014,12,"El Diamante Nº 2","Herido",2,4,0.5
2014,12,"El Diamante Nº 2","Solo danos",2,4,0.5
2014,12,"El Nogal - Los Almendros","Herido",2,8,0.25
2014,12,"El Nogal - Los Almendros","Solo danos",6,8,0.75
2014,12,"El Pesebre","Herido",1,1,1
2014,12,"El Pinal","Herido",9,9,1
2014,12,"El Playon de Los Comuneros","Herido",5,6,0.833333333333333
2014,12,"El Playon de Los Comuneros","Solo danos",1,6,0.166666666666667
2014,12,"El Poblado","Herido",1,16,0.0625
2014,12,"El Poblado","Solo danos",15,16,0.9375
2014,12,"El Pomar","Herido",3,4,0.75
2014,12,"El Pomar","Solo danos",1,4,0.25
2014,12,"El Progreso","Herido",12,29,0.413793103448276
2014,12,"El Progreso","Solo danos",17,29,0.586206896551724
2014,12,"El Progreso Nº 2","Herido",2,3,0.666666666666667
2014,12,"El Progreso Nº 2","Solo danos",1,3,0.333333333333333
2014,12,"El Raizal","Herido",11,16,0.6875
2014,12,"El Raizal","Solo danos",5,16,0.3125
2014,12,"El Rincon","Herido",10,18,0.555555555555556
2014,12,"El Rincon","Solo danos",8,18,0.444444444444444
2014,12,"El Rodeo","Solo danos",1,1,1
2014,12,"El Salvador","Herido",6,7,0.857142857142857
2014,12,"El Salvador","Solo danos",1,7,0.142857142857143
2014,12,"El Socorro","Herido",2,2,1
2014,12,"El Tesoro","Herido",3,4,0.75
2014,12,"El Tesoro","Solo danos",1,4,0.25
2014,12,"El Triunfo","Herido",1,1,1
2014,12,"El Velodromo","Herido",3,5,0.6
2014,12,"El Velodromo","Solo danos",2,5,0.4
2014,12,"El Volador","Herido",3,7,0.428571428571429
2014,12,"El Volador","Solo danos",4,7,0.571428571428571
2014,12,"Enciso","Herido",9,9,1
2014,12,"Estacion Villa","Herido",8,18,0.444444444444444
2014,12,"Estacion Villa","Solo danos",10,18,0.555555555555556
2014,12,"Estadio","Herido",20,37,0.540540540540541
2014,12,"Estadio","Solo danos",17,37,0.459459459459459
2014,12,"Fatima","Herido",8,19,0.421052631578947
2014,12,"Fatima","Solo danos",11,19,0.578947368421053
2014,12,"Ferrini","Herido",1,1,1
2014,12,"Florencia","Herido",4,6,0.666666666666667
2014,12,"Florencia","Solo danos",2,6,0.333333333333333
2014,12,"Florida Nueva","Herido",12,21,0.571428571428571
2014,12,"Florida Nueva","Solo danos",9,21,0.428571428571429
2014,12,"Francisco Antonio Zea","Herido",8,10,0.8
2014,12,"Francisco Antonio Zea","Solo danos",2,10,0.2
2014,12,"Fuente Clara","Herido",2,2,1
2014,12,"Gerona","Herido",6,9,0.666666666666667
2014,12,"Gerona","Solo danos",3,9,0.333333333333333
2014,12,"Girardot","Herido",9,16,0.5625
2014,12,"Girardot","Solo danos",7,16,0.4375
2014,12,"Granada","Herido",1,4,0.25
2014,12,"Granada","Solo danos",3,4,0.75
2014,12,"Granizal","Herido",1,3,0.333333333333333
2014,12,"Granizal","Solo danos",2,3,0.666666666666667
2014,12,"Guayabal","Herido",17,39,0.435897435897436
2014,12,"Guayabal","Solo danos",22,39,0.564102564102564
2014,12,"Guayaquil","Herido",32,88,0.363636363636364
2014,12,"Guayaquil","Solo danos",56,88,0.636363636363636
2014,12,"Hector Abad Gomez","Herido",8,18,0.444444444444444
2014,12,"Hector Abad Gomez","Solo danos",10,18,0.555555555555556
2014,12,"Inst","Herido",1,1,1
2014,12,"Jesus Nazareno","Herido",17,37,0.459459459459459
2014,12,"Jesus Nazareno","Solo danos",20,37,0.540540540540541
2014,12,"Juan XXIII","Herido",1,2,0.5
2014,12,"Juan XXIII","Solo danos",1,2,0.5
2014,12,"Kennedy","Herido",9,11,0.818181818181818
2014,12,"Kennedy","Solo danos",2,11,0.181818181818182
2014,12,"La Aguacatala","Herido",12,25,0.48
2014,12,"La Aguacatala","Muerto",1,25,0.04
2014,12,"La Aguacatala","Solo danos",12,25,0.48
2014,12,"La America","Herido",7,16,0.4375
2014,12,"La America","Solo danos",9,16,0.5625
2014,12,"La Avanzada","Herido",3,6,0.5
2014,12,"La Avanzada","Solo danos",3,6,0.5
2014,12,"La Candelaria","Herido",38,97,0.391752577319588
2014,12,"La Candelaria","Muerto",1,97,0.0103092783505155
2014,12,"La Candelaria","Solo danos",58,97,0.597938144329897
2014,12,"La Castellana","Herido",2,8,0.25
2014,12,"La Castellana","Solo danos",6,8,0.75
2014,12,"La Colina","Herido",5,7,0.714285714285714
2014,12,"La Colina","Muerto",1,7,0.142857142857143
2014,12,"La Colina","Solo danos",1,7,0.142857142857143
2014,12,"La Cruz","Herido",3,3,1
2014,12,"La Esperanza","Herido",3,5,0.6
2014,12,"La Esperanza","Solo danos",2,5,0.4
2014,12,"La Floresta","Herido",9,13,0.692307692307692
2014,12,"La Floresta","Solo danos",4,13,0.307692307692308
2014,12,"La Florida","Herido",4,16,0.25
2014,12,"La Florida","Solo danos",12,16,0.75
2014,12,"La Francia","Herido",6,8,0.75
2014,12,"La Francia","Solo danos",2,8,0.25
2014,12,"La Frontera","Herido",7,9,0.777777777777778
2014,12,"La Frontera","Solo danos",2,9,0.222222222222222
2014,12,"La Gloria","Herido",7,15,0.466666666666667
2014,12,"La Gloria","Solo danos",8,15,0.533333333333333
2014,12,"La Hondonada","Herido",2,5,0.4
2014,12,"La Hondonada","Solo danos",3,5,0.6
2014,12,"La Isla","Herido",2,2,1
2014,12,"La Libertad","Herido",5,6,0.833333333333333
2014,12,"La Libertad","Solo danos",1,6,0.166666666666667
2014,12,"La Loma de Los Bernal","Solo danos",1,1,1
2014,12,"La Mansion","Herido",2,4,0.5
2014,12,"La Mansion","Solo danos",2,4,0.5
2014,12,"La Milagrosa","Herido",7,10,0.7
2014,12,"La Milagrosa","Solo danos",3,10,0.3
2014,12,"La Mota","Solo danos",4,4,1
2014,12,"La Oculta","Herido",1,1,1
2014,12,"La Palma","Herido",6,8,0.75
2014,12,"La Palma","Solo danos",2,8,0.25
2014,12,"La Pilarica","Herido",4,8,0.5
2014,12,"La Pilarica","Solo danos",4,8,0.5
2014,12,"La Pinuela","Herido",3,4,0.75
2014,12,"La Pinuela","Solo danos",1,4,0.25
2014,12,"La Pradera","Herido",5,7,0.714285714285714
2014,12,"La Pradera","Solo danos",2,7,0.285714285714286
2014,12,"La Rosa","Herido",4,5,0.8
2014,12,"La Rosa","Solo danos",1,5,0.2
2014,12,"La Salle","Herido",10,10,1
2014,12,"Lalinde","Herido",3,5,0.6
2014,12,"Lalinde","Solo danos",2,5,0.4
2014,12,"Las Acacias","Herido",7,19,0.368421052631579
2014,12,"Las Acacias","Muerto",1,19,0.0526315789473684
2014,12,"Las Acacias","Solo danos",11,19,0.578947368421053
2014,12,"Las Brisas","Herido",8,18,0.444444444444444
2014,12,"Las Brisas","Muerto",2,18,0.111111111111111
2014,12,"Las Brisas","Solo danos",8,18,0.444444444444444
2014,12,"Las Esmeraldas","Herido",4,8,0.5
2014,12,"Las Esmeraldas","Solo danos",4,8,0.5
2014,12,"Las Estancias","Herido",5,6,0.833333333333333
2014,12,"Las Estancias","Solo danos",1,6,0.166666666666667
2014,12,"Las Granjas","Herido",20,25,0.8
2014,12,"Las Granjas","Solo danos",5,25,0.2
2014,12,"Las Independencias","Herido",2,2,1
2014,12,"Las Lomas Nº 1","Herido",4,11,0.363636363636364
2014,12,"Las Lomas Nº 1","Solo danos",7,11,0.636363636363636
2014,12,"Las Lomas Nº 2","Herido",3,7,0.428571428571429
2014,12,"Las Lomas Nº 2","Solo danos",4,7,0.571428571428571
2014,12,"Las Mercedes","Herido",1,4,0.25
2014,12,"Las Mercedes","Solo danos",3,4,0.75
2014,12,"Las Palmas","Herido",2,3,0.666666666666667
2014,12,"Las Palmas","Solo danos",1,3,0.333333333333333
2014,12,"Las Playas","Herido",4,8,0.5
2014,12,"Las Playas","Solo danos",4,8,0.5
2014,12,"Las Violetas","Herido",6,7,0.857142857142857
2014,12,"Las Violetas","Solo danos",1,7,0.142857142857143
2014,12,"Laureles","Herido",11,19,0.578947368421053
2014,12,"Laureles","Solo danos",8,19,0.421052631578947
2014,12,"Llanaditas","Herido",2,3,0.666666666666667
2014,12,"Llanaditas","Solo danos",1,3,0.333333333333333
2014,12,"Lopez de Mesa","Herido",8,13,0.615384615384615
2014,12,"Lopez de Mesa","Solo danos",5,13,0.384615384615385
2014,12,"Lorena","Herido",8,15,0.533333333333333
2014,12,"Lorena","Solo danos",7,15,0.466666666666667
2014,12,"Loreto","Herido",5,6,0.833333333333333
2014,12,"Loreto","Solo danos",1,6,0.166666666666667
2014,12,"Los Alcazares","Herido",4,7,0.571428571428571
2014,12,"Los Alcazares","Solo danos",3,7,0.428571428571429
2014,12,"Los Alpes","Herido",5,7,0.714285714285714
2014,12,"Los Alpes","Solo danos",2,7,0.285714285714286
2014,12,"Los angeles","Herido",12,19,0.631578947368421
2014,12,"Los angeles","Solo danos",7,19,0.368421052631579
2014,12,"Los Balsos Nº 1","Solo danos",7,7,1
2014,12,"Los Balsos Nº 2","Solo danos",10,10,1
2014,12,"Los Cerros - El Vergel","Solo danos",1,1,1
2014,12,"Los Colores","Herido",18,25,0.72
2014,12,"Los Colores","Solo danos",7,25,0.28
2014,12,"Los Conquistadores","Herido",23,62,0.370967741935484
2014,12,"Los Conquistadores","Solo danos",39,62,0.629032258064516
2014,12,"Los Mangos","Herido",2,6,0.333333333333333
2014,12,"Los Mangos","Solo danos",4,6,0.666666666666667
2014,12,"Los Naranjos","Herido",3,4,0.75
2014,12,"Los Naranjos","Solo danos",1,4,0.25
2014,12,"Los Pinos","Herido",13,22,0.590909090909091
2014,12,"Los Pinos","Solo danos",9,22,0.409090909090909
2014,12,"Manila","Herido",10,26,0.384615384615385
2014,12,"Manila","Solo danos",16,26,0.615384615384615
