"PERIODO","MES","BARRIO","GRAVEDAD","CONTEO"
2014,2,"Hector Abad Gomez","Herido",7
2014,2,"Hector Abad Gomez","Solo danos",4
2014,2,"Inst","Herido",1
2014,2,"Inst","Solo danos",3
2014,2,"Jesus Nazareno","Herido",13
2014,2,"Jesus Nazareno","Solo danos",18
2014,2,"Juan Pablo II","Solo danos",1
2014,2,"Juan XXIII","Herido",2
2014,2,"Juan XXIII","Solo danos",2
2014,2,"Kennedy","Herido",16
2014,2,"Kennedy","Solo danos",6
2014,2,"La Aguacatala","Herido",7
2014,2,"La Aguacatala","Solo danos",24
2014,2,"La America","Herido",9
2014,2,"La America","Solo danos",11
2014,2,"La Avanzada","Herido",1
2014,2,"La Candelaria","Herido",51
2014,2,"La Candelaria","Solo danos",44
2014,2,"La Castellana","Herido",6
2014,2,"La Castellana","Solo danos",10
2014,2,"La Colina","Herido",2
2014,2,"La Colina","Solo danos",2
2014,2,"La Esperanza","Herido",9
2014,2,"La Esperanza","Solo danos",1
2014,2,"La Esperanza Nº 2","Herido",2
2014,2,"La Floresta","Herido",7
2014,2,"La Floresta","Solo danos",8
2014,2,"La Florida","Herido",5
2014,2,"La Florida","Solo danos",7
2014,2,"La Francia","Herido",3
2014,2,"La Francia","Solo danos",1
2014,2,"La Frontera","Herido",5
2014,2,"La Gloria","Herido",5
2014,2,"La Gloria","Solo danos",7
2014,2,"La Isla","Herido",2
2014,2,"La Isla","Solo danos",1
2014,2,"La Ladera","Solo danos",1
2014,2,"La Libertad","Herido",6
2014,2,"La Libertad","Solo danos",1
2014,2,"La Loma de Los Bernal","Herido",4
2014,2,"La Loma de Los Bernal","Solo danos",5
2014,2,"La Mansion","Herido",1
2014,2,"La Mansion","Solo danos",1
2014,2,"La Milagrosa","Herido",4
2014,2,"La Milagrosa","Solo danos",1
2014,2,"La Mota","Herido",1
2014,2,"La Mota","Solo danos",4
2014,2,"La Palma","Herido",12
2014,2,"La Palma","Solo danos",2
2014,2,"La Pilarica","Herido",4
2014,2,"La Pilarica","Solo danos",5
2014,2,"La Pinuela","Herido",4
2014,2,"La Pinuela","Solo danos",2
2014,2,"La Pradera","Herido",4
2014,2,"La Pradera","Solo danos",3
2014,2,"La Rosa","Herido",2
2014,2,"La Rosa","Solo danos",1
2014,2,"La Salle","Herido",6
2014,2,"La Salle","Solo danos",1
2014,2,"Las Acacias","Herido",9
2014,2,"Las Acacias","Solo danos",18
2014,2,"Las Brisas","Herido",10
2014,2,"Las Brisas","Muerto",1
2014,2,"Las Brisas","Solo danos",4
2014,2,"Las Esmeraldas","Herido",5
2014,2,"Las Esmeraldas","Solo danos",3
2014,2,"Las Estancias","Herido",4
2014,2,"Las Estancias","Solo danos",1
2014,2,"Las Granjas","Herido",13
2014,2,"Las Granjas","Muerto",1
2014,2,"Las Granjas","Solo danos",3
2014,2,"Las Lomas Nº 1","Herido",3
2014,2,"Las Lomas Nº 1","Solo danos",5
2014,2,"Las Lomas Nº 2","Herido",3
2014,2,"Las Lomas Nº 2","Solo danos",7
2014,2,"Las Mercedes","Herido",2
2014,2,"Las Mercedes","Solo danos",3
2014,2,"Las Palmas","Herido",5
2014,2,"Las Palmas","Solo danos",4
2014,2,"Las Playas","Herido",2
2014,2,"Las Playas","Solo danos",2
2014,2,"Las Violetas","Herido",5
2014,2,"Laureles","Herido",7
2014,2,"Laureles","Solo danos",11
2014,2,"Lopez de Mesa","Herido",13
2014,2,"Lopez de Mesa","Solo danos",3
2014,2,"Lorena","Herido",9
2014,2,"Lorena","Solo danos",9
2014,2,"Loreto","Herido",11
2014,2,"Loreto","Solo danos",1
2014,2,"Los Alcazares","Herido",8
2014,2,"Los Alcazares","Solo danos",5
2014,2,"Los Alpes","Herido",8
2014,2,"Los Alpes","Solo danos",3
2014,2,"Los angeles","Herido",8
2014,2,"Los angeles","Solo danos",8
2014,2,"Los Balsos Nº 1","Herido",1
2014,2,"Los Balsos Nº 1","Solo danos",2
2014,2,"Los Balsos Nº 2","Herido",3
2014,2,"Los Balsos Nº 2","Solo danos",5
2014,2,"Los Cerros - El Vergel","Herido",4
2014,2,"Los Cerros - El Vergel","Solo danos",2
2014,2,"Los Colores","Herido",14
2014,2,"Los Colores","Solo danos",11
2014,2,"Los Conquistadores","Herido",32
2014,2,"Los Conquistadores","Solo danos",37
2014,2,"Los Mangos","Herido",3
2014,2,"Los Mangos","Solo danos",3
2014,2,"Los Naranjos","Herido",1
2014,2,"Los Naranjos","Solo danos",4
2014,2,"Los Pinos","Herido",10
2014,2,"Los Pinos","Solo danos",7
2014,2,"Manila","Herido",7
2014,2,"Manila","Solo danos",14
2014,2,"Manrique","Herido",11
2014,2,"Manrique","Muerto",1
2014,2,"Manrique","Solo danos",5
2014,2,"Manrique Central Nº 1","Herido",15
2014,2,"Manrique Central Nº 1","Muerto",1
2014,2,"Manrique Central Nº 1","Solo danos",7
2014,2,"Manrique Central Nº 2","Herido",4
2014,2,"Manrique Central Nº 2","Solo danos",3
2014,2,"Mirador del Doce","Herido",2
2014,2,"Miraflores","Herido",6
2014,2,"Miraflores","Solo danos",9
2014,2,"Miranda","Herido",5
2014,2,"Miranda","Solo danos",6
2014,2,"Monteclaro","Solo danos",1
2014,2,"Moravia","Herido",17
2014,2,"Moravia","Solo danos",7
2014,2,"Moscu Nº 1","Herido",3
2014,2,"Moscu Nº 1","Solo danos",2
2014,2,"Moscu Nº 2","Herido",3
2014,2,"Moscu Nº 2","Solo danos",2
2014,2,"Naranjal","Herido",20
2014,2,"Naranjal","Solo danos",26
2014,2,"Nueva Villa de Aburra","Herido",1
2014,2,"Nueva Villa de Aburra","Solo danos",2
2014,2,"Nuevos Conquistadores","Herido",3
2014,2,"Nuevos Conquistadores","Solo danos",2
2014,2,"Ocho de Marzo","Solo danos",1
2014,2,"Olaya Herrera","Solo danos",1
2014,2,"Oriente","Herido",2
2014,2,"Oriente","Solo danos",1
2014,2,"Pablo VI","Herido",2
2014,2,"Pajarito","Herido",2
2014,2,"Palenque","Herido",7
2014,2,"Palermo","Herido",1
2014,2,"Palermo","Solo danos",3
2014,2,"Patio Bonito","Herido",6
2014,2,"Patio Bonito","Solo danos",9
2014,2,"Pedregal","Herido",11
2014,2,"Pedregal","Solo danos",3
2014,2,"Pedregal Bajo","Herido",3
2014,2,"Perpetuo Socorro","Herido",32
2014,2,"Perpetuo Socorro","Muerto",1
2014,2,"Perpetuo Socorro","Solo danos",28
2014,2,"Picacho","Herido",7
2014,2,"Picacho","Solo danos",3
2014,2,"Piedras Blancas","Herido",1
2014,2,"Popular","Herido",8
2014,2,"Prado","Herido",16
2014,2,"Prado","Solo danos",26
2014,2,"Robledo","Herido",31
2014,2,"Robledo","Solo danos",28
2014,2,"Rosales","Herido",11
2014,2,"Rosales","Solo danos",10
2014,2,"San Benito","Herido",23
2014,2,"San Benito","Muerto",1
2014,2,"San Benito","Solo danos",32
2014,2,"San Bernardo","Herido",7
2014,2,"San Bernardo","Solo danos",6
2014,2,"San Diego","Herido",17
2014,2,"San Diego","Solo danos",29
2014,2,"San German","Herido",4
2014,2,"San German","Solo danos",1
2014,2,"San Isidro","Herido",8
2014,2,"San Isidro","Muerto",1
2014,2,"San Isidro","Solo danos",6
2014,2,"San Javier Nº 1","Herido",6
2014,2,"San Javier Nº 1","Solo danos",3
2014,2,"San Javier Nº 2","Herido",4
2014,2,"San Javier Nº 2","Muerto",1
2014,2,"San Javier Nº 2","Solo danos",2
2014,2,"San Joaquin","Herido",6
2014,2,"San Joaquin","Solo danos",8
2014,2,"San Jose La Cima Nº 2","Herido",1
2014,2,"San Lucas","Herido",1
2014,2,"San Lucas","Solo danos",1
2014,2,"San Martin de Porres","Herido",3
2014,2,"San Martin de Porres","Solo danos",4
2014,2,"San Miguel","Herido",15
2014,2,"San Miguel","Solo danos",4
2014,2,"San Pablo","Herido",3
2014,2,"San Pablo","Solo danos",1
2014,2,"San Pedro","Herido",14
2014,2,"San Pedro","Solo danos",9
2014,2,"Santa Cruz","Herido",6
2014,2,"Santa Fe","Herido",20
2014,2,"Santa Fe","Solo danos",21
2014,2,"Santa Ines","Herido",13
2014,2,"Santa Ines","Solo danos",3
2014,2,"Santa Lucia","Herido",3
2014,2,"Santa Lucia","Solo danos",2
2014,2,"Santa Margarita","Herido",1
2014,2,"Santa Maria de los angeles","Herido",2
2014,2,"Santa Maria de los angeles","Solo danos",8
2014,2,"Santa Monica","Herido",3
2014,2,"Santa Monica","Solo danos",4
2014,2,"Santa Rosa de Lima","Herido",1
2014,2,"Santa Rosa de Lima","Muerto",1
2014,2,"Santa Teresita","Herido",3
2014,2,"Santa Teresita","Solo danos",1
2014,2,"Santander","Herido",7
2014,2,"Santander","Solo danos",2
2014,2,"Santo Domingo Savio Nº 1","Herido",7
2014,2,"Santo Domingo Savio Nº 1","Solo danos",2
2014,2,"Santo Domingo Savio Nº 2","Herido",5
2014,2,"Sevilla","Herido",7
2014,2,"Sevilla","Solo danos",14
2014,2,"Simon Bolivar","Herido",2
2014,2,"Simon Bolivar","Solo danos",2
2014,2,"Suburbano Altavista","Herido",1
2014,2,"Suburbano Altavista","Solo danos",1
2014,2,"Suburbano El Plan","Herido",12
2014,2,"Suburbano El Plan","Solo danos",2
2014,2,"Suburbano el Tesoro","Herido",1
2014,2,"Suburbano el Tesoro","Solo danos",1
2014,2,"Suburbano La Loma","Herido",3
2014,2,"Suburbano La Loma","Solo danos",1
2014,2,"Suburbano Mirador del Poblado","Herido",1
2014,2,"Suburbano Travesias","Herido",1
2014,2,"Sucre","Herido",13
2014,2,"Sucre","Solo danos",3
2014,2,"Suramericana","Herido",10
2014,2,"Suramericana","Solo danos",16
2014,2,"Tejelo","Herido",5
2014,2,"Tejelo","Solo danos",2
2014,2,"Tenche","Herido",4
2014,2,"Tenche","Solo danos",7
2014,2,"Toscana","Herido",7
2014,2,"Toscana","Muerto",1
2014,2,"Toscana","Solo danos",3
2014,2,"Trece de Noviembre","Solo danos",1
2014,2,"Tricentenario","Herido",6
2014,2,"Tricentenario","Solo danos",6
2014,2,"Trinidad","Herido",12
2014,2,"Trinidad","Muerto",1
2014,2,"Trinidad","Solo danos",11
2014,2,"Veinte de Julio","Herido",4
2014,2,"Veinte de Julio","Solo danos",2
2014,2,"Versalles Nº 1","Herido",6
2014,2,"Versalles Nº 1","Solo danos",3
2014,2,"Versalles Nº 2","Herido",1
2014,2,"Versalles Nº 2","Solo danos",1
2014,2,"Villa Carlota","Herido",14
2014,2,"Villa Carlota","Solo danos",14
2014,2,"Villa de La Iguana","Herido",3
2014,2,"Villa del Socorro","Herido",2
2014,2,"Villa del Socorro","Muerto",2
2014,2,"Villa Flora","Herido",7
2014,2,"Villa Flora","Solo danos",13
2014,2,"Villa Guadalupe","Solo danos",1
2014,2,"Villa Hermosa","Herido",3
2014,2,"Villa Hermosa","Solo danos",4
2014,2,"Villa Lilliam","Herido",1
2014,2,"Villa Niza","Herido",4
2014,2,"Villa Niza","Solo danos",2
2014,2,"Villa Nueva","Herido",21
2014,2,"Villa Nueva","Muerto",1
2014,2,"Villa Nueva","Solo danos",15
2014,2,"Villa Turbay","Herido",1
2014,2,"Villatina","Herido",5
2014,2,"Villatina","Solo danos",3
2014,2,"Zona rural","Herido",3
2014,2,"Zona rural","Muerto",1
2014,2,"Zona rural","Solo danos",2
2014,3,"","Herido",1
2014,3,"","Solo danos",2
2014,3,"Aguas Frias","Herido",1
2014,3,"Aguas Frias","Solo danos",1
2014,3,"Aldea Pablo VI","Herido",1
2014,3,"Aldea Pablo VI","Solo danos",1
2014,3,"Alejandria","Solo danos",3
2014,3,"Alejandro Echavarria","Herido",12
2014,3,"Alejandro Echavarria","Solo danos",4
2014,3,"Alfonso Lopez","Herido",20
2014,3,"Alfonso Lopez","Solo danos",7
2014,3,"Altamira","Herido",13
2014,3,"Altamira","Solo danos",7
2014,3,"Altavista","Herido",5
2014,3,"Altavista","Solo danos",7
2014,3,"Altavista Sector Central","Herido",2
2014,3,"Altavista Sector Central","Solo danos",1
2014,3,"Altos del Poblado","Solo danos",2
2014,3,"Andalucia","Herido",3
2014,3,"Andalucia","Solo danos",2
2014,3,"Antonio Narino","Herido",3
2014,3,"Antonio Narino","Solo danos",1
2014,3,"Aranjuez","Herido",18
2014,3,"Aranjuez","Solo danos",20
2014,3,"area de Expansion Altos de Calasanz","Herido",1
2014,3,"area de Expansion Altos de Calasanz","Solo danos",2
2014,3,"area de Expansion Pajarito","Herido",17
2014,3,"area de Expansion Pajarito","Solo danos",5
2014,3,"Asomadera Nº 1","Herido",1
2014,3,"Asomadera Nº 1","Solo danos",3
2014,3,"Asomadera Nº 2","Herido",7
2014,3,"Asomadera Nº 2","Solo danos",2
2014,3,"Asomadera Nº 3","Solo danos",3
2014,3,"Astorga","Herido",4
2014,3,"Astorga","Solo danos",7
2014,3,"AUC2","Solo danos",1
2014,3,"Aures Nº 1","Herido",7
2014,3,"Aures Nº 2","Herido",8
2014,3,"Aures Nº 2","Solo danos",2
2014,3,"Barrio Colombia","Herido",7
2014,3,"Barrio Colombia","Solo danos",15
2014,3,"Barrio Colon","Herido",28
2014,3,"Barrio Colon","Solo danos",40
2014,3,"Barrios de Jesus","Herido",4
2014,3,"Barrios de Jesus","Solo danos",1
2014,3,"Belalcazar","Herido",8
2014,3,"Belalcazar","Solo danos",4
2014,3,"Belen","Herido",18
2014,3,"Belen","Solo danos",24
2014,3,"Belencito","Solo danos",1
2014,3,"Bello Horizonte","Herido",2
2014,3,"Bello Horizonte","Solo danos",4
2014,3,"Berlin","Herido",15
2014,3,"Berlin","Solo danos",2
2014,3,"Bermejal - Los alamos","Herido",4
2014,3,"Bermejal - Los alamos","Solo danos",4
2014,3,"Betania","Herido",1
2014,3,"Blanquizal","Solo danos",1
2014,3,"Bolivariana","Herido",15
2014,3,"Bolivariana","Solo danos",11
2014,3,"Bombona Nº 1","Herido",10
2014,3,"Bombona Nº 1","Solo danos",16
2014,3,"Bombona Nº 2","Herido",4
2014,3,"Bombona Nº 2","Solo danos",1
2014,3,"Bosques de San Pablo","Herido",6
2014,3,"Bosques de San Pablo","Solo danos",2
2014,3,"Boston","Herido",21
2014,3,"Boston","Solo danos",16
2014,3,"Boyaca","Herido",8
2014,3,"Boyaca","Solo danos",1
2014,3,"Brasilia","Herido",6
2014,3,"Brasilia","Solo danos",4
2014,3,"Buenos Aires","Herido",14
2014,3,"Buenos Aires","Solo danos",11
2014,3,"Cabecera San Antonio de Prado","Herido",10
2014,3,"Cabecera San Antonio de Prado","Solo danos",7
2014,3,"Cabecera Urbana San Cristobal","Herido",6
2014,3,"Cabecera Urbana San Cristobal","Solo danos",5
2014,3,"Caicedo","Herido",13
2014,3,"Caicedo","Solo danos",4
2014,3,"Calasanz","Herido",9
2014,3,"Calasanz","Muerto",1
2014,3,"Calasanz","Solo danos",14
2014,3,"Calasanz Parte Alta","Herido",3
2014,3,"Calasanz Parte Alta","Solo danos",1
2014,3,"Calle Nueva","Herido",8
2014,3,"Calle Nueva","Solo danos",18
2014,3,"Campo Alegre","Herido",6
2014,3,"Campo Alegre","Solo danos",4
2014,3,"Campo Amor","Herido",49
2014,3,"Campo Amor","Muerto",1
2014,3,"Campo Amor","Solo danos",45
2014,3,"Campo Valdes Nº 1","Herido",16
2014,3,"Campo Valdes Nº 1","Solo danos",7
2014,3,"Campo Valdes Nº 2","Herido",17
2014,3,"Campo Valdes Nº 2","Solo danos",1
2014,3,"Caribe","Herido",40
2014,3,"Caribe","Solo danos",51
2014,3,"Carlos E. Restrepo","Herido",26
2014,3,"Carlos E. Restrepo","Solo danos",31
2014,3,"Carpinelo","Herido",1
2014,3,"Carpinelo","Solo danos",1
2014,3,"Castilla","Herido",54
2014,3,"Castilla","Muerto",2
2014,3,"Castilla","Solo danos",45
2014,3,"Castropol","Herido",5
2014,3,"Castropol","Solo danos",5
2014,3,"Cataluna","Herido",7
2014,3,"Cataluna","Muerto",1
2014,3,"Cerro Nutibara","Herido",8
2014,3,"Cerro Nutibara","Solo danos",7
2014,3,"Corazon de Jesus","Herido",16
2014,3,"Corazon de Jesus","Solo danos",16
2014,3,"Cordoba","Herido",6
2014,3,"Cordoba","Solo danos",3
2014,3,"Cristo Rey","Herido",17
2014,3,"Cristo Rey","Solo danos",18
2014,3,"Cuarta Brigada","Herido",12
2014,3,"Cuarta Brigada","Solo danos",14
2014,3,"Cucaracho","Herido",21
2014,3,"Cucaracho","Solo danos",1
2014,3,"Diego Echavarria","Herido",6
2014,3,"Diego Echavarria","Solo danos",2
2014,3,"Doce de Octubre Nº 1","Herido",11
2014,3,"Doce de Octubre Nº 1","Solo danos",1
2014,3,"Doce de Octubre Nº 2","Herido",9
2014,3,"Doce de Octubre Nº 2","Solo danos",2
2014,3,"Eduardo Santos","Herido",1
2014,3,"El Castillo","Herido",2
2014,3,"El Castillo","Solo danos",4
2014,3,"El Chagualo","Herido",21
2014,3,"El Chagualo","Solo danos",18
2014,3,"El Compromiso","Herido",3
2014,3,"El Compromiso","Solo danos",1
2014,3,"El Corazon","Herido",3
2014,3,"El Corazon El Morro ","Herido",1
2014,3,"El Danubio","Herido",3
2014,3,"El Danubio","Solo danos",3
2014,3,"El Diamante","Herido",21
2014,3,"El Diamante","Solo danos",5
2014,3,"El Diamante Nº 2","Herido",2
2014,3,"El Diamante Nº 2","Muerto",1
2014,3,"El Diamante Nº 2","Solo danos",2
2014,3,"El Nogal - Los Almendros","Herido",6
2014,3,"El Nogal - Los Almendros","Solo danos",6
2014,3,"El Pesebre","Herido",1
2014,3,"El Pinal","Herido",8
2014,3,"El Pinal","Muerto",1
2014,3,"El Pinal","Solo danos",1
2014,3,"El Playon de Los Comuneros","Herido",2
2014,3,"El Playon de Los Comuneros","Solo danos",1
2014,3,"El Poblado","Herido",9
2014,3,"El Poblado","Solo danos",12
2014,3,"El Pomar","Herido",6
2014,3,"El Progreso","Herido",23
2014,3,"El Progreso","Solo danos",20
2014,3,"El Progreso Nº 2","Herido",1
2014,3,"El Progreso Nº 2","Solo danos",1
2014,3,"El Raizal","Herido",7
2014,3,"El Raizal","Solo danos",2
2014,3,"El Rincon","Herido",13
2014,3,"El Rincon","Solo danos",2
2014,3,"El Rodeo","Herido",1
2014,3,"El Rodeo","Solo danos",2
2014,3,"El Salado","Herido",5
2014,3,"El Salvador","Herido",11
2014,3,"El Salvador","Solo danos",4
2014,3,"El Socorro","Solo danos",1
2014,3,"El Tesoro","Herido",3
2014,3,"El Tesoro","Solo danos",11
2014,3,"El Triunfo","Herido",1
2014,3,"El Velodromo","Herido",7
2014,3,"El Velodromo","Solo danos",8
2014,3,"El Volador","Solo danos",3
2014,3,"Enciso","Herido",11
2014,3,"Enciso","Solo danos",5
2014,3,"Estacion Villa","Herido",10
2014,3,"Estacion Villa","Solo danos",10
2014,3,"Estadio","Herido",14
2014,3,"Estadio","Muerto",1
2014,3,"Estadio","Solo danos",16
2014,3,"Fatima","Herido",10
2014,3,"Fatima","Muerto",1
2014,3,"Fatima","Solo danos",10
2014,3,"Ferrini","Herido",6
2014,3,"Ferrini","Solo danos",2
2014,3,"Florencia","Herido",8
2014,3,"Florencia","Solo danos",1
2014,3,"Florida Nueva","Herido",4
2014,3,"Florida Nueva","Muerto",1
2014,3,"Florida Nueva","Solo danos",4
2014,3,"Francisco Antonio Zea","Herido",4
2014,3,"Francisco Antonio Zea","Solo danos",6
2014,3,"Gerona","Herido",2
2014,3,"Girardot","Herido",15
2014,3,"Girardot","Solo danos",10
2014,3,"Granada","Herido",4
2014,3,"Granada","Solo danos",2
2014,3,"Granizal","Herido",2
2014,3,"Granizal","Solo danos",9
2014,3,"Guayabal","Herido",13
2014,3,"Guayabal","Solo danos",24
2014,3,"Guayaquil","Herido",26
2014,3,"Guayaquil","Solo danos",21
2014,3,"Hector Abad Gomez","Herido",11
2014,3,"Hector Abad Gomez","Solo danos",4
2014,3,"Inst","Herido",1
2014,3,"Jesus Nazareno","Herido",19
2014,3,"Jesus Nazareno","Muerto",1
2014,3,"Jesus Nazareno","Solo danos",15
2014,3,"Juan XXIII","Herido",4
2014,3,"Kennedy","Herido",17
2014,3,"Kennedy","Solo danos",8
2014,3,"La Aguacatala","Herido",16
2014,3,"La Aguacatala","Muerto",1
2014,3,"La Aguacatala","Solo danos",13
2014,3,"La America","Herido",10
2014,3,"La America","Solo danos",15
2014,3,"La Avanzada","Herido",1
2014,3,"La Candelaria","Herido",58
2014,3,"La Candelaria","Muerto",1
2014,3,"La Candelaria","Solo danos",63
2014,3,"La Castellana","Herido",6
2014,3,"La Castellana","Solo danos",8
2014,3,"La Colina","Herido",6
2014,3,"La Colina","Solo danos",1
2014,3,"La Cruz","Herido",4
2014,3,"La Esperanza","Herido",9
2014,3,"La Esperanza","Solo danos",2
2014,3,"La Esperanza Nº 2","Herido",4
2014,3,"La Floresta","Herido",8
2014,3,"La Floresta","Solo danos",7
2014,3,"La Florida","Herido",2
2014,3,"La Florida","Solo danos",12
2014,3,"La Francia","Herido",1
2014,3,"La Frontera","Herido",4
2014,3,"La Frontera","Solo danos",2
2014,3,"La Gloria","Herido",8
2014,3,"La Gloria","Solo danos",13
2014,3,"La Hondonada","Herido",2
2014,3,"La Hondonada","Solo danos",3
2014,3,"La Isla","Herido",1
2014,3,"La Isla","Solo danos",1
2014,3,"La Ladera","Herido",1
2014,3,"La Libertad","Herido",4
2014,3,"La Libertad","Muerto",1
2014,3,"La Libertad","Solo danos",1
2014,3,"La Loma de Los Bernal","Herido",6
2014,3,"La Loma de Los Bernal","Solo danos",2
2014,3,"La Mansion","Herido",5
2014,3,"La Mansion","Solo danos",3
2014,3,"La Milagrosa","Herido",5
2014,3,"La Milagrosa","Muerto",1
2014,3,"La Milagrosa","Solo danos",2
2014,3,"La Mota","Herido",6
2014,3,"La Mota","Solo danos",1
2014,3,"La Palma","Herido",9
2014,3,"La Palma","Solo danos",10
2014,3,"La Pilarica","Herido",1
2014,3,"La Pilarica","Solo danos",1
2014,3,"La Pinuela","Herido",3
2014,3,"La Pinuela","Solo danos",1
2014,3,"La Pradera","Herido",8
2014,3,"La Pradera","Solo danos",3
2014,3,"La Rosa","Herido",4
2014,3,"La Rosa","Muerto",1
2014,3,"La Salle","Herido",11
2014,3,"La Salle","Solo danos",2
2014,3,"Lalinde","Herido",1
2014,3,"Lalinde","Solo danos",1
2014,3,"Las Acacias","Herido",17
2014,3,"Las Acacias","Solo danos",21
2014,3,"Las Brisas","Herido",12
2014,3,"Las Brisas","Solo danos",11
2014,3,"Las Esmeraldas","Herido",6
2014,3,"Las Esmeraldas","Solo danos",1
2014,3,"Las Estancias","Herido",4
2014,3,"Las Granjas","Herido",19
2014,3,"Las Granjas","Solo danos",10
2014,3,"Las Independencias","Herido",2
2014,3,"Las Lomas Nº 1","Herido",3
2014,3,"Las Lomas Nº 1","Solo danos",4
2014,3,"Las Lomas Nº 2","Herido",4
2014,3,"Las Lomas Nº 2","Solo danos",2
2014,3,"Las Mercedes","Herido",4
2014,3,"Las Mercedes","Solo danos",1
2014,3,"Las Palmas","Herido",14
2014,3,"Las Palmas","Solo danos",2
2014,3,"Las Playas","Herido",6
2014,3,"Las Playas","Solo danos",1
2014,3,"Las Violetas","Herido",8
2014,3,"Las Violetas","Solo danos",3
2014,3,"Laureles","Herido",12
2014,3,"Laureles","Solo danos",16
2014,3,"Llanaditas","Herido",1
2014,3,"Lopez de Mesa","Herido",7
2014,3,"Lopez de Mesa","Solo danos",7
2014,3,"Lorena","Herido",13
2014,3,"Lorena","Solo danos",11
2014,3,"Loreto","Herido",6
2014,3,"Loreto","Solo danos",3
2014,3,"Los Alcazares","Herido",4
2014,3,"Los Alpes","Herido",5
2014,3,"Los Alpes","Solo danos",2
2014,3,"Los angeles","Herido",8
2014,3,"Los angeles","Solo danos",8
2014,3,"Los Balsos Nº 1","Solo danos",4
2014,3,"Los Balsos Nº 2","Herido",2
2014,3,"Los Balsos Nº 2","Solo danos",7
2014,3,"Los Cerros - El Vergel","Herido",1
2014,3,"Los Cerros - El Vergel","Solo danos",1
