"PERIODO","MES","BARRIO","TOTAL"
2015,11,"Castilla",112
2015,11,"Castropol",7
2015,11,"Cataluna",7
2015,11,"Cerro Nutibara",11
2015,11,"Corazon de Jesus",51
2015,11,"Cordoba",11
2015,11,"Cristo Rey",28
2015,11,"Cuarta Brigada",24
2015,11,"Cucaracho",21
2015,11,"Diego Echavarria",5
2015,11,"Doce de Octubre Nº 1",9
2015,11,"Doce de Octubre Nº 2",11
2015,11,"El Castillo",6
2015,11,"El Chagualo",38
2015,11,"El Corazon",2
2015,11,"El Danubio",6
2015,11,"El Diamante",14
2015,11,"El Diamante Nº 2",4
2015,11,"El Nogal - Los Almendros",7
2015,11,"El Pesebre",3
2015,11,"El Picacho",1
2015,11,"El Pinal",13
2015,11,"El Playon de Los Comuneros",4
2015,11,"El Poblado",21
2015,11,"El Pomar",7
2015,11,"El Progreso",26
2015,11,"El Progreso Nº 2",2
2015,11,"El Raizal",10
2015,11,"El Rincon",17
2015,11,"El Rodeo",3
2015,11,"El Salado",5
2015,11,"El Salvador",13
2015,11,"El Tesoro",5
2015,11,"El Triunfo",1
2015,11,"El Velodromo",11
2015,11,"El Volador",2
2015,11,"Enciso",8
2015,11,"Estacion Villa",14
2015,11,"Estadio",41
2015,11,"Fatima",14
2015,11,"Ferrini",5
2015,11,"Florencia",6
2015,11,"Florida Nueva",6
2015,11,"Francisco Antonio Zea",15
2015,11,"Fuente Clara",3
2015,11,"Gerona",2
2015,11,"Girardot",20
2015,11,"Granada",9
2015,11,"Granizal",8
2015,11,"Guayabal",46
2015,11,"Guayaquil",71
2015,11,"Hector Abad Gomez",12
2015,11,"Inst",4
2015,11,"Jesus Nazareno",31
2015,11,"Juan XXIII",6
2015,11,"Kennedy",9
2015,11,"La Aguacatala",25
2015,11,"La America",16
2015,11,"La Avanzada",2
2015,11,"La Candelaria",91
2015,11,"La Castellana",19
2015,11,"La Colina",12
2015,11,"La Cruz",1
2015,11,"La Esperanza",9
2015,11,"La Esperanza Nº 2",2
2015,11,"La Floresta",8
2015,11,"La Florida",10
2015,11,"La Francia",6
2015,11,"La Gloria",14
2015,11,"La Hondonada",5
2015,11,"La Isla",2
2015,11,"La Ladera",1
2015,11,"La Libertad",5
2015,11,"La Loma de Los Bernal",10
2015,11,"La Loma Oriental",1
2015,11,"La Mansion",9
2015,11,"La Milagrosa",6
2015,11,"La Mota",9
2015,11,"La Palma",7
2015,11,"La Pilarica",12
2015,11,"La Pinuela",10
2015,11,"La Pradera",5
2015,11,"La Rosa",5
2015,11,"La Salle",11
2015,11,"Lalinde",2
2015,11,"Las Acacias",28
2015,11,"Las Brisas",16
2015,11,"Las Esmeraldas",6
2015,11,"Las Estancias",3
2015,11,"Las Granjas",13
2015,11,"Las Lomas Nº 1",6
2015,11,"Las Lomas Nº 2",1
2015,11,"Las Mercedes",2
2015,11,"Las Palmas",12
2015,11,"Las Playas",5
2015,11,"Las Violetas",2
2015,11,"Laureles",32
2015,11,"Lopez de Mesa",7
2015,11,"Lorena",21
2015,11,"Loreto",8
2015,11,"Los Alcazares",9
2015,11,"Los Alpes",7
2015,11,"Los angeles",29
2015,11,"Los Balsos Nº 1",5
2015,11,"Los Balsos Nº 2",7
2015,11,"Los Cerros - El Vergel",1
2015,11,"Los Colores",20
2015,11,"Los Conquistadores",64
2015,11,"Los Mangos",9
2015,11,"Los Naranjos",8
2015,11,"Los Pinos",16
2015,11,"Manila",35
2015,11,"Manrique",7
2015,11,"Manrique Central Nº 1",17
2015,11,"Manrique Central Nº 2",13
2015,11,"Maria Cano - Carambola",1
2015,11,"Metropolitano",2
2015,11,"Miraflores",12
2015,11,"Miranda",19
2015,11,"Moravia",20
2015,11,"Moscu Nº 1",9
2015,11,"Moscu Nº 2",11
2015,11,"Naranjal",59
2015,11,"Nueva Villa de Aburra",4
2015,11,"Nuevos Conquistadores",4
2015,11,"Olaya Herrera",6
2015,11,"Oriente",1
2015,11,"Pablo VI",3
2015,11,"Pajarito",1
2015,11,"Palenque",3
2015,11,"Palermo",6
2015,11,"Patio Bonito",21
2015,11,"Pedregal",14
2015,11,"Pedregal Alto",3
2015,11,"Pedregal Bajo",2
2015,11,"Perpetuo Socorro",77
2015,11,"Picacho",14
2015,11,"Piedras Blancas",2
2015,11,"Popular",4
2015,11,"Prado",26
2015,11,"Robledo",64
2015,11,"Rosales",25
2015,11,"San Benito",71
2015,11,"San Bernardo",20
2015,11,"San Diego",60
2015,11,"San German",11
2015,11,"San Isidro",13
2015,11,"San Javier Nº 1",9
2015,11,"San Javier Nº 2",6
2015,11,"San Joaquin",10
2015,11,"San Jose La Cima Nº 2",1
2015,11,"San Lucas",1
2015,11,"San Martin de Porres",9
2015,11,"San Miguel",14
2015,11,"San Pablo",7
2015,11,"San Pedro",18
2015,11,"Santa Cruz",4
2015,11,"Santa Fe",40
2015,11,"Santa Ines",4
2015,11,"Santa Lucia",4
2015,11,"Santa Margarita",3
2015,11,"Santa Maria de los angeles",9
2015,11,"Santa Monica",8
2015,11,"Santa Teresita",6
2015,11,"Santander",12
2015,11,"Santo Domingo Savio Nº 1",4
2015,11,"Santo Domingo Savio Nº 2",1
2015,11,"Sevilla",15
2015,11,"Simon Bolivar",8
2015,11,"Suburbano Altavista",3
2015,11,"Suburbano El Plan",2
2015,11,"Suburbano La Loma",4
2015,11,"Suburbano Mirador del Poblado",1
2015,11,"Sucre",9
2015,11,"Suramericana",24
2015,11,"Tejelo",11
2015,11,"Tenche",21
2015,11,"Toscana",6
2015,11,"Tricentenario",18
2015,11,"Trinidad",15
2015,11,"Veinte de Julio",11
2015,11,"Versalles Nº 1",7
2015,11,"Versalles Nº 2",1
2015,11,"Villa Carlota",29
2015,11,"Villa de La Iguana",9
2015,11,"Villa del Socorro",6
2015,11,"Villa Flora",10
2015,11,"Villa Guadalupe",6
2015,11,"Villa Hermosa",8
2015,11,"Villa Lilliam",4
2015,11,"Villa Niza",4
2015,11,"Villa Nueva",45
2015,11,"Villatina",7
2015,11,"Zona rural",7
2015,12,"6001",2
2015,12,"Aguas Frias",2
2015,12,"Aldea Pablo VI",2
2015,12,"Alejandria",3
2015,12,"Alejandro Echavarria",19
2015,12,"Alfonso Lopez",22
2015,12,"Altamira",10
2015,12,"Altavista",6
2015,12,"Altavista Sector Central",4
2015,12,"Altos del Poblado",5
2015,12,"Andalucia",6
2015,12,"Antonio Narino",2
2015,12,"Aranjuez",25
2015,12,"Area De Expansion Altavista",3
2015,12,"area de Expansion Pajarito",16
2015,12,"area de Expansion San Antonio de Prado",1
2015,12,"Asomadera Nº 1",9
2015,12,"Asomadera Nº 2",11
2015,12,"Astorga",5
2015,12,"Aures Nº 1",5
2015,12,"Aures Nº 2",7
2015,12,"Barrio Colombia",13
2015,12,"Barrio Colon",51
2015,12,"Barrio Cristobal",3
2015,12,"Barrios de Jesus",1
2015,12,"Batallon Girardot",1
2015,12,"Belalcazar",15
2015,12,"Belen",50
2015,12,"Belencito",5
2015,12,"Bello Horizonte",6
2015,12,"Berlin",12
2015,12,"Bermejal - Los alamos",4
2015,12,"Betania",1
2015,12,"Blanquizal",4
2015,12,"Bolivariana",15
2015,12,"Bombona Nº 1",28
2015,12,"Bombona Nº 2",4
2015,12,"Bosques de San Pablo",6
2015,12,"Boston",37
2015,12,"Boyaca",10
2015,12,"Brasilia",9
2015,12,"Buenos Aires",20
2015,12,"Buga Patio Bonito",2
2015,12,"Cabecera San Antonio de Prado",18
2015,12,"Cabecera Urbana San Cristobal",11
2015,12,"Caicedo",13
2015,12,"Calasanz",7
2015,12,"Calasanz Parte Alta",3
2015,12,"Calle Nueva",27
2015,12,"Campo Alegre",10
2015,12,"Campo Amor",68
2015,12,"Campo Valdes Nº 1",27
2015,12,"Campo Valdes Nº 2",26
2015,12,"Caribe",71
2015,12,"Carlos E. Restrepo",51
2015,12,"Carpinelo",2
2015,12,"Castilla",103
2015,12,"Castropol",21
2015,12,"Cataluna",5
2015,12,"Cerro Nutibara",10
2015,12,"Corazon de Jesus",49
2015,12,"Cordoba",9
2015,12,"Cristo Rey",29
2015,12,"Cuarta Brigada",20
2015,12,"Cucaracho",10
2015,12,"Diego Echavarria",7
2015,12,"Doce de Octubre Nº 1",11
2015,12,"Doce de Octubre Nº 2",10
2015,12,"El Castillo",2
2015,12,"El Chagualo",49
2015,12,"El Compromiso",3
2015,12,"El Corazon",1
2015,12,"El Danubio",6
2015,12,"El Diamante",21
2015,12,"El Diamante Nº 2",3
2015,12,"El Nogal - Los Almendros",8
2015,12,"El Pesebre",2
2015,12,"El Pinal",18
2015,12,"El Playon de Los Comuneros",8
2015,12,"El Poblado",25
2015,12,"El Pomar",4
2015,12,"El Progreso",21
2015,12,"El Progreso Nº 2",3
2015,12,"El Raizal",7
2015,12,"El Rincon",6
2015,12,"El Rodeo",4
2015,12,"El Salado",1
2015,12,"El Salvador",11
2015,12,"El Socorro",3
2015,12,"El Tesoro",8
2015,12,"El Triunfo",1
2015,12,"El Velodromo",7
2015,12,"El Volador",4
2015,12,"Enciso",14
2015,12,"Estacion Villa",22
2015,12,"Estadio",36
2015,12,"Fatima",13
2015,12,"Ferrini",2
2015,12,"Florencia",8
2015,12,"Florida Nueva",7
2015,12,"Francisco Antonio Zea",13
2015,12,"Fuente Clara",4
2015,12,"Gerona",11
2015,12,"Girardot",18
2015,12,"Granada",12
2015,12,"Granizal",5
2015,12,"Guayabal",45
2015,12,"Guayaquil",104
2015,12,"Hector Abad Gomez",12
2015,12,"Inst",2
2015,12,"Jesus Nazareno",47
2015,12,"Juan Pablo II",2
2015,12,"Juan XXIII",3
2015,12,"Kennedy",14
2015,12,"La Aguacatala",23
2015,12,"La America",17
2015,12,"La Candelaria",122
2015,12,"La Castellana",25
2015,12,"La Colina",3
2015,12,"La Esperanza",8
2015,12,"La Esperanza Nº 2",3
2015,12,"La Floresta",6
2015,12,"La Florida",10
2015,12,"La Francia",6
2015,12,"La Frontera",2
2015,12,"La Gloria",14
2015,12,"La Hondonada",4
2015,12,"La Isla",3
2015,12,"La Libertad",8
2015,12,"La Loma de Los Bernal",2
2015,12,"La Milagrosa",11
2015,12,"La Mota",6
2015,12,"La Palma",16
2015,12,"La Pilarica",3
2015,12,"La Pinuela",7
2015,12,"La Pradera",6
2015,12,"La Rosa",3
2015,12,"La Salle",7
2015,12,"Lalinde",4
2015,12,"Las Acacias",24
2015,12,"Las Brisas",13
2015,12,"Las Esmeraldas",10
2015,12,"Las Estancias",7
2015,12,"Las Granjas",19
2015,12,"Las Independencias",1
2015,12,"Las Lomas Nº 1",7
2015,12,"Las Lomas Nº 2",3
2015,12,"Las Mercedes",8
2015,12,"Las Palmas",11
2015,12,"Las Playas",8
2015,12,"Las Violetas",12
2015,12,"Laureles",26
2015,12,"Llanaditas",1
2015,12,"Lopez de Mesa",13
2015,12,"Lorena",13
2015,12,"Loreto",15
2015,12,"Los Alcazares",10
2015,12,"Los Alpes",10
2015,12,"Los angeles",14
2015,12,"Los Balsos Nº 1",8
2015,12,"Los Balsos Nº 2",13
2015,12,"Los Cerros - El Vergel",5
2015,12,"Los Colores",25
2015,12,"Los Conquistadores",71
2015,12,"Los Mangos",9
2015,12,"Los Naranjos",5
2015,12,"Los Pinos",19
2015,12,"Manila",40
2015,12,"Manrique",16
2015,12,"Manrique Central Nº 1",21
2015,12,"Manrique Central Nº 2",11
2015,12,"Miraflores",11
2015,12,"Miranda",16
2015,12,"Monteclaro",2
2015,12,"Moravia",23
2015,12,"Moscu Nº 1",3
2015,12,"Moscu Nº 2",5
2015,12,"Naranjal",60
2015,12,"Nueva Villa de Aburra",5
2015,12,"Nuevos Conquistadores",3
2015,12,"Olaya Herrera",6
2015,12,"Oriente",1
2015,12,"Pablo VI",5
2015,12,"Pajarito",2
2015,12,"Palenque",5
2015,12,"Palermo",6
2015,12,"Patio Bonito",14
2015,12,"Pedregal",8
2015,12,"Pedregal Bajo",1
2015,12,"Perpetuo Socorro",70
2015,12,"Picachito",1
2015,12,"Picacho",11
2015,12,"Piedras Blancas",5
2015,12,"Popular",5
2015,12,"Potrerito",1
2015,12,"Prado",33
2015,12,"Robledo",60
2015,12,"Rosales",28
2015,12,"San Antonio",1
2015,12,"San Benito",79
2015,12,"San Bernardo",17
2015,12,"San Diego",55
2015,12,"San German",16
2015,12,"San Isidro",18
2015,12,"San Javier Nº 1",11
2015,12,"San Javier Nº 2",2
2015,12,"San Joaquin",13
2015,12,"San Jose La Cima Nº 1",2
2015,12,"San Lucas",1
2015,12,"San Martin de Porres",10
2015,12,"San Miguel",10
2015,12,"San Pablo",9
2015,12,"San Pedro",6
2015,12,"Santa Cruz",8
2015,12,"Santa Fe",51
2015,12,"Santa Ines",10
2015,12,"Santa Lucia",4
2015,12,"Santa Margarita",1
2015,12,"Santa Maria de los angeles",13
2015,12,"Santa Monica",9
2015,12,"Santa Teresita",5
2015,12,"Santander",11
2015,12,"Santo Domingo Savio Nº 1",7
2015,12,"Santo Domingo Savio Nº 2",6
2015,12,"Sevilla",24
2015,12,"Simon Bolivar",4
2015,12,"Suburbano Chacaltaya",1
2015,12,"Suburbano El Plan",2
2015,12,"Suburbano La Loma",2
2015,12,"Suburbano Pedregal alto",1
2015,12,"Sucre",15
2015,12,"Suramericana",27
2015,12,"Tejelo",16
2015,12,"Tenche",30
2015,12,"Toscana",19
2015,12,"Tricentenario",10
2015,12,"Trinidad",23
2015,12,"Veinte de Julio",4
2015,12,"Versalles Nº 1",11
2015,12,"Villa Carlota",39
2015,12,"Villa de La Iguana",6
2015,12,"Villa del Socorro",9
2015,12,"Villa Flora",12
2015,12,"Villa Guadalupe",4
2015,12,"Villa Hermosa",5
2015,12,"Villa Lilliam",1
2015,12,"Villa Niza",1
2015,12,"Villa Nueva",52
2015,12,"Villa Turbay",1
2015,12,"Villatina",10
2015,12,"Zona rural",4
2016,1,"",3
2016,1,"6001",1
2016,1,"Aguas Frias",3
2016,1,"Aldea Pablo VI",3
2016,1,"Alejandria",5
2016,1,"Alejandro Echavarria",13
2016,1,"Alfonso Lopez",29
2016,1,"Altamira",14
2016,1,"Altavista",6
2016,1,"Altavista Sector Central",2
2016,1,"Altos del Poblado",8
2016,1,"Andalucia",3
2016,1,"Antonio Narino",2
2016,1,"Aranjuez",27
2016,1,"Area De Expansion Altavista",3
2016,1,"area de Expansion Altos de Calasanz",1
2016,1,"area de Expansion Pajarito",10
2016,1,"area de Expansion San Antonio de Prado",2
2016,1,"Asomadera Nº 1",8
2016,1,"Asomadera Nº 2",7
2016,1,"Asomadera Nº 3",2
2016,1,"Astorga",3
2016,1,"Aures Nº 1",9
2016,1,"Aures Nº 2",11
2016,1,"Barrio Colombia",25
2016,1,"Barrio Colon",49
2016,1,"Barrios de Jesus",2
2016,1,"Belalcazar",11
2016,1,"Belen",50
2016,1,"Belencito",4
2016,1,"Bello Horizonte",7
2016,1,"Berlin",6
2016,1,"Bermejal - Los alamos",3
2016,1,"Betania",2
2016,1,"Bolivariana",15
2016,1,"Bombona Nº 1",16
2016,1,"Bombona Nº 2",7
2016,1,"Bosques de San Pablo",5
2016,1,"Boston",33
2016,1,"Boyaca",15
2016,1,"Brasilia",8
2016,1,"Buenos Aires",20
2016,1,"Cabecera San Antonio de Prado",18
2016,1,"Cabecera Urbana San Cristobal",10
2016,1,"Caicedo",15
2016,1,"Calasanz",7
2016,1,"Calasanz Parte Alta",5
2016,1,"Calle Nueva",31
2016,1,"Campo Alegre",10
2016,1,"Campo Amor",50
2016,1,"Campo Valdes Nº 1",21
2016,1,"Campo Valdes Nº 2",16
2016,1,"Caribe",50
2016,1,"Carlos E. Restrepo",33
2016,1,"Carpinelo",1
2016,1,"Castilla",100
2016,1,"Castropol",17
2016,1,"Cataluna",4
2016,1,"Cerro Nutibara",10
2016,1,"Corazon de Jesus",34
2016,1,"Cordoba",4
2016,1,"Cristo Rey",31
2016,1,"Cuarta Brigada",8
2016,1,"Cucaracho",16
2016,1,"Diego Echavarria",7
2016,1,"Doce de Octubre Nº 1",7
2016,1,"Doce de Octubre Nº 2",7
2016,1,"El Castillo",3
2016,1,"El Chagualo",42
2016,1,"El Compromiso",1
2016,1,"El Corazon",2
2016,1,"El Danubio",6
2016,1,"El Diamante",16
2016,1,"El Diamante Nº 2",4
2016,1,"El Nogal - Los Almendros",4
2016,1,"El Pesebre",5
2016,1,"El Picacho",1
2016,1,"El Pinal",11
2016,1,"El Playon de Los Comuneros",3
2016,1,"El Poblado",12
2016,1,"El Pomar",4
2016,1,"El Progreso",23
2016,1,"El Progreso Nº 2",2
2016,1,"El Raizal",7
2016,1,"El Rincon",7
2016,1,"El Salado",1
2016,1,"El Salvador",13
2016,1,"El Socorro",1
2016,1,"El Tesoro",14
2016,1,"El Velodromo",14
2016,1,"El Volador",4
2016,1,"Enciso",8
2016,1,"Estacion Villa",21
2016,1,"Estadio",23
2016,1,"Fatima",20
2016,1,"Ferrini",7
2016,1,"Florencia",1
2016,1,"Florida Nueva",12
2016,1,"Francisco Antonio Zea",10
2016,1,"Gerona",12
2016,1,"Girardot",19
2016,1,"Granada",8
2016,1,"Granizal",6
2016,1,"Guayabal",47
2016,1,"Guayaquil",61
2016,1,"Hector Abad Gomez",11
2016,1,"Inst",2
2016,1,"Jesus Nazareno",28
2016,1,"Kennedy",7
2016,1,"La Aguacatala",25
2016,1,"La America",15
2016,1,"La Avanzada",4
2016,1,"La Candelaria",70
2016,1,"La Castellana",5
2016,1,"La Colina",7
2016,1,"La Esperanza",15
2016,1,"La Esperanza Nº 2",2
2016,1,"La Floresta",9
2016,1,"La Florida",5
2016,1,"La Francia",3
2016,1,"La Frontera",4
2016,1,"La Gloria",19
2016,1,"La Hondonada",2
2016,1,"La Isla",4
2016,1,"La Ladera",2
2016,1,"La Libertad",8
2016,1,"La Loma de Los Bernal",9
2016,1,"La Mansion",7
2016,1,"La Milagrosa",7
2016,1,"La Mota",5
2016,1,"La Palma",6
2016,1,"La Pilarica",3
2016,1,"La Pinuela",8
2016,1,"La Pradera",6
2016,1,"La Rosa",3
2016,1,"La Salle",8
2016,1,"La Sierra",2
2016,1,"Lalinde",1
2016,1,"Las Acacias",15
2016,1,"Las Brisas",17
2016,1,"Las Esmeraldas",8
2016,1,"Las Estancias",4
2016,1,"Las Granjas",13
2016,1,"Las Independencias",1
2016,1,"Las Lomas Nº 1",7
2016,1,"Las Lomas Nº 2",3
2016,1,"Las Mercedes",3
2016,1,"Las Palmas",9
2016,1,"Las Playas",9
2016,1,"Las Violetas",6
2016,1,"Laureles",14
2016,1,"Llanaditas",1
2016,1,"Lopez de Mesa",7
2016,1,"Lorena",16
2016,1,"Loreto",14
2016,1,"Los Alcazares",3
2016,1,"Los Alpes",7
2016,1,"Los angeles",21
2016,1,"Los Balsos Nº 1",6
2016,1,"Los Balsos Nº 2",15
2016,1,"Los Cerros - El Vergel",3
2016,1,"Los Colores",22
2016,1,"Los Conquistadores",57
2016,1,"Los Mangos",5
2016,1,"Los Naranjos",4
2016,1,"Los Pinos",18
2016,1,"Manila",32
2016,1,"Manrique",5
2016,1,"Manrique Central Nº 1",21
2016,1,"Manrique Central Nº 2",4
2016,1,"Maria Cano - Carambola",1
2016,1,"Mirador del Doce",1
2016,1,"Miraflores",15
2016,1,"Miranda",20
2016,1,"Miravalle",3
2016,1,"Monteclaro",1
2016,1,"Moravia",21
2016,1,"Moscu Nº 1",8
2016,1,"Moscu Nº 2",4
2016,1,"Naranjal",48
2016,1,"Nueva Villa de Aburra",2
2016,1,"Nuevos Conquistadores",2
2016,1,"Olaya Herrera",1
2016,1,"Oriente",3
2016,1,"Pablo VI",3
2016,1,"Pajarito",1
2016,1,"Palenque",7
2016,1,"Palermo",8
2016,1,"Patio Bonito",9
2016,1,"Pedregal",12
2016,1,"Pedregal Alto",1
2016,1,"Pedregal Bajo",4
2016,1,"Perpetuo Socorro",71
2016,1,"Picacho",11
2016,1,"Piedras Blancas",2
2016,1,"Popular",7
2016,1,"Prado",28
2016,1,"Robledo",57
2016,1,"Rosales",24
2016,1,"San Antonio",1
2016,1,"San Benito",46
2016,1,"San Bernardo",21
2016,1,"San Diego",48
2016,1,"San German",5
2016,1,"San Isidro",17
2016,1,"San Javier Nº 1",12
2016,1,"San Javier Nº 2",6
2016,1,"San Joaquin",8
2016,1,"San Jose La Cima Nº 1",2
2016,1,"San Lucas",1
2016,1,"San Martin de Porres",9
2016,1,"San Miguel",9
2016,1,"San Pablo",2
2016,1,"San Pedro",12
2016,1,"Santa Cruz",2
2016,1,"Santa Fe",45
2016,1,"Santa Ines",8
2016,1,"Santa Lucia",2
2016,1,"Santa Margarita",2
2016,1,"Santa Maria de los angeles",12
2016,1,"Santa Monica",9
2016,1,"Santa Teresita",2
2016,1,"Santander",9
2016,1,"Santo Domingo Savio Nº 1",5
2016,1,"Santo Domingo Savio Nº 2",2
2016,1,"Sevilla",18
2016,1,"Simon Bolivar",5
2016,1,"Suburbano Altavista",1
2016,1,"Suburbano El Plan",3
2016,1,"Suburbano el Tesoro",1
2016,1,"Suburbano La Loma",2
2016,1,"Suburbano Pedregal alto",2
2016,1,"Sucre",10
2016,1,"Suramericana",16
2016,1,"Tejelo",13
2016,1,"Tenche",11
2016,1,"Toscana",8
2016,1,"Tricentenario",14
2016,1,"Trinidad",18
2016,1,"Veinte de Julio",5
2016,1,"Versalles Nº 1",11
2016,1,"Versalles Nº 2",2
2016,1,"Villa Carlota",30
2016,1,"Villa de La Iguana",12
2016,1,"Villa del Socorro",6
2016,1,"Villa Flora",9
2016,1,"Villa Guadalupe",1
2016,1,"Villa Hermosa",6
2016,1,"Villa Lilliam",1
2016,1,"Villa Nueva",36
2016,1,"Villatina",8
2016,1,"Zona rural",5
2016,2,"",1
2016,2,"Aguas Frias",1
2016,2,"Aldea Pablo VI",1
2016,2,"Alejandria",5
2016,2,"Alejandro Echavarria",11
2016,2,"Alfonso Lopez",22
2016,2,"Altamira",10
2016,2,"Altavista",7
2016,2,"Altos del Poblado",6
2016,2,"Andalucia",5
2016,2,"Antonio Narino",8
2016,2,"Aranjuez",32
2016,2,"area de Expansion Altos de Calasanz",1
2016,2,"area de Expansion Pajarito",8
2016,2,"area de Expansion San Antonio de Prado",1
2016,2,"Asomadera Nº 1",6
2016,2,"Asomadera Nº 2",4
2016,2,"Asomadera Nº 3",3
2016,2,"Astorga",4
2016,2,"Aures Nº 1",3
2016,2,"Aures Nº 2",10
2016,2,"Barrio Colombia",15
2016,2,"Barrio Colon",56
2016,2,"Barrio Cristobal",4
2016,2,"Barrios de Jesus",2
2016,2,"Belalcazar",8
2016,2,"Belen",49
2016,2,"Belencito",2
2016,2,"Bello Horizonte",3
2016,2,"Berlin",15
2016,2,"Bermejal - Los alamos",7
2016,2,"Betania",4
2016,2,"Bolivariana",12
2016,2,"Bombona Nº 1",25
2016,2,"Bombona Nº 2",4
2016,2,"Bosques de San Pablo",9
2016,2,"Boston",45
2016,2,"Boyaca",10
2016,2,"Brasilia",6
2016,2,"Buenos Aires",12
2016,2,"Buga Patio Bonito",1
2016,2,"Cabecera San Antonio de Prado",21
2016,2,"Cabecera Urbana San Cristobal",9
2016,2,"Caicedo",19
2016,2,"Calasanz",15
2016,2,"Calasanz Parte Alta",11
2016,2,"Calle Nueva",24
2016,2,"Campo Alegre",5
2016,2,"Campo Amor",76
2016,2,"Campo Valdes Nº 1",28
2016,2,"Campo Valdes Nº 2",18
2016,2,"Caribe",62
2016,2,"Carlos E. Restrepo",50
2016,2,"Castilla",110
2016,2,"Castropol",19
2016,2,"Cataluna",6
2016,2,"Cerro Nutibara",13
2016,2,"Corazon de Jesus",37
2016,2,"Cordoba",6
2016,2,"Cristo Rey",37
2016,2,"Cuarta Brigada",24
2016,2,"Cucaracho",22
2016,2,"Diego Echavarria",2
2016,2,"Doce de Octubre Nº 1",11
2016,2,"Doce de Octubre Nº 2",9
2016,2,"Eduardo Santos",1
2016,2,"El Castillo",5
2016,2,"El Chagualo",18
2016,2,"El Compromiso",2
2016,2,"El Corazon",1
2016,2,"El Danubio",9
2016,2,"El Diamante",15
2016,2,"El Diamante Nº 2",7
2016,2,"El Nogal - Los Almendros",8
2016,2,"El Pesebre",5
2016,2,"El Pinal",5
2016,2,"El Playon de Los Comuneros",7
2016,2,"El Poblado",20
2016,2,"El Pomar",3
2016,2,"El Progreso",31
2016,2,"El Progreso Nº 2",3
2016,2,"El Raizal",6
2016,2,"El Rincon",11
2016,2,"El Rodeo",2
2016,2,"El Salado",6
2016,2,"El Salvador",9
2016,2,"El Tesoro",10
2016,2,"El Triunfo",2
2016,2,"El Velodromo",8
2016,2,"El Volador",2
2016,2,"Enciso",13
2016,2,"Estacion Villa",14
2016,2,"Estadio",32
2016,2,"Fatima",16
2016,2,"Ferrini",4
2016,2,"Florencia",5
2016,2,"Florida Nueva",18
2016,2,"Francisco Antonio Zea",16
2016,2,"Gerona",16
2016,2,"Girardot",20
2016,2,"Granada",8
2016,2,"Granizal",11
2016,2,"Guayabal",70
2016,2,"Guayaquil",60
2016,2,"Hector Abad Gomez",19
2016,2,"Inst",2
2016,2,"Jesus Nazareno",30
2016,2,"Juan XXIII",3
2016,2,"Kennedy",9
2016,2,"La Aguacatala",35
2016,2,"La America",17
2016,2,"La Avanzada",4
2016,2,"La Candelaria",111
2016,2,"La Castellana",16
2016,2,"La Colina",18
2016,2,"La Cruz",1
2016,2,"La Esperanza",10
2016,2,"La Esperanza Nº 2",2
2016,2,"La Floresta",13
2016,2,"La Florida",13
2016,2,"La Francia",4
2016,2,"La Gloria",13
2016,2,"La Hondonada",4
2016,2,"La Isla",4
2016,2,"La Ladera",2
2016,2,"La Libertad",4
2016,2,"La Loma de Los Bernal",14
2016,2,"La Mansion",6
2016,2,"La Milagrosa",5
2016,2,"La Mota",6
2016,2,"La Palma",10
2016,2,"La Pilarica",4
2016,2,"La Pinuela",3
2016,2,"La Pradera",10
2016,2,"La Rosa",3
2016,2,"La Salle",8
2016,2,"La Sierra",1
2016,2,"Lalinde",1
2016,2,"Las Acacias",32
2016,2,"Las Brisas",14
2016,2,"Las Esmeraldas",9
2016,2,"Las Estancias",5
2016,2,"Las Granjas",21
